item_code,item_description,MRP,Basic Price,MOQ
170M8609,FUSE 900A 1000V 3BKN/75 AR UR,,6530,2
170M8625,FUSE 1100A 1000V 3KN/110 AR UR,,6535,1
170M8642,FUSE 1400A 900V 3TN/110,,10780,1
170M8643,FUSE 450A 1000V DIN 3 AR UR,,5975,1
170M8645,FUSE 630A 1000V DIN 3 AR UR,,6455,1
170M8646,FUSE 700A 1000V DIN 3 AR UR,,6735,1
170M8647,FUSE 800A 1000V DIN 3 AR UR,,7545,1
170E3944,FUSE 100A 2000V 1*SK/246 ADC DC,,14265,1
170E3940,FUSE 40A 2000V 1*SKN/246 ADC DC,,7640,1
170E3941,FUSE 50A 2000V 1*SKN/246 ADC,,7855,1
170E5266,FUSE 50A 3000V 1BKN/170 AR,,16705,1
170E7649,FUSE 630A 1000V 3KW/110 AR,,5670,1
170E8076,FUSE 250A 1000V 2KN/110 AR,,6165,3
170E8078,FUSE 550A 1000V 2KW/110 AR,,6165,3
170E8210,FUSE 500A 1400V 2S/170 AR,,8465,2
170E8211,FUSE 450A 1400V 2S/170 AR,,8675,2
170E9258,FUSE 1000A 800V 3S/110 AR,,15480,1
170F8230,FUSE 160A 1200V 2SKN/140 AR DC,,15425,1
170F8234,FUSE 400A 1200V 2SKN/140 AR DC,,17140,1
170H0067,ADAPTER LONG TO K-SWITCH,,350,10
170L3831,FUSE 32A 1000V DIN 0 AR,,2330,5
170L3836,FUSE 80A 1000V DIN 0 AR,,2455,5
170L3837,FUSE 100A 1000V DIN 0 AR,,2580,5
170L3838,FUSE 125A 1000V DIN 0 AR,,2730,5
170L3839,160A 1000V DIN 0 AR,,3160,5
170L5512,FUSE 630A 660V 1TN/110 AR,,2580,3
170L5992,FUSE 400A 2000V US 1SW/230 AR,,16055,2
170L7001,FUSE 630A 2000V 3STN/210 AR,,12525,2
170L7429,FUSE 630A 1000V 3BKN/80 AR,,4935,1
170L7631,FUSE 1000A 660V 3TN/110 AR,,10230,1
170L8104,FUSE 500A 1500V 2S/210 AR,,10110,2
170L8105,FUSE 450A 1600V 2S/170 AR,,10180,2
170L8123,FUSE 450A 2000V 2S/210 AR,,11840,2
170L8277,FUSE 400A 2000V 2SKN/210 AR TYPOWER,,9245,2
170L8401,FUSE 800A 1000V 2BN/75 AR,,10585,2
170L9609,FUSE 1000A 1000V 3BKN/75 AR,,6970,2
170L9655,FUSE 800A 1000V 3KW/110 AR,,6600,1
170L9697,FUSE 1100A 1000V 3BKN/80 AR,,3635,1
170L9877,FUSE 500A 1500V 3SKN/210 AR,,8860,2
170M0115,FUSE 63A 660V 0000U/80 AR UR,,1040,10
170M0116,FUSE 80A 660V 0000U/80 AR UR,,1050,10
170M0117,FUSE 100A 660V 0000U/80 AR UR,,1060,10
170M0164,FUSE 50A 660V 0000/80 AR UR,,1215,10
170M0166,FUSE 80A 660V 0000/80 AR UR,,1280,10
170M0167,FUSE 100A 660V 0000/80 AR UR,,1290,10
170M0217,FUSE 100A 660V 0000FU/65 AR UR,,640,10
170M1319,FUSE 160A 690V 000U/80 AR UC,,1030,10
170M1322,FUSE 315A 690V 000U/80 AR UC,,1295,10
170M1362,FUSE 32A 690V 000/80 GR UC,,670,10
170M1363,FUSE 40A 690V 000/80 GR UC,,670,10
170M1364,FUSE 50A 690V 000/80 GR UC,,675,10
170M1365,FUSE 63A 690V 000/80 GR UC,,685,10
170M1366,FUSE 80A 690V 000/80 AR UC,,690,10
170M1371,FUSE 250A 690V 000/80 AR UC,,900,10
170M1372,FUSE 315A 690V 000/80 AR UC,,1025,10
170M1373,FUSE 350A 690V 000/80 AR,,1085,10
170M1374,FUSE 400A 600V 000/80 AR,,1120,10
170M1415,FUSE 63A 690V 000TN/80 GR UC,,660,10
170M1416,FUSE 80A 690V 000TN/80 AR UC,,765,10
170M1417,FUSE 100A 690V 000TN/80 AR UC,,795,10
170M1417-H,FUSE 100A 690V 000TN/80 AR,,580,10
170M1418,FUSE 125A 690V 000TN/80 AR UC,,795,10
170M1419,FUSE 160A 690V 000TN/80 AR UC,,800,10
170M1420,FUSE 200A 690V 000TN/80 AR UC,,820,10
170M1421,FUSE 250A 690V 000TN/80 AR UC,,965,10
170M1422,FUSE 315A 690V 000TN/80 AR UC,,1240,10
170M1469,FUSE 160A 690V 000FU/70 AR UR,,790,5
170M1470,FUSE 200A 690V 000FU/70 AR UR,,895,5
170M1472,FUSE 315A 690V 000FU/70 AR UR,,1340,5
170M1558D,FUSE 10A 690V gR DIN 000 HSDNH,,505,10
170M1559D,FUSE 16A 690V gR DIN 000 HSDNH,,540,10
170M1560D,FUSE 20A 690V gR DIN 000 HSDNH,,580,10
170M1561D,FUSE 25A 690V gR DIN 000 HSDNH,,590,10
170M1562D,FUSE 32A 690V gR DIN 000 HSDNH,,605,10
170M1563D,FUSE 40A 690V gR DIN 000 HSDNH,,615,10
170M1564D,FUSE 50A 690V gR DIN 000 HSDNH,,630,10
170M1565D,FUSE 63A 690V gR DIN 000 HSDNH,,640,10
170M1566D,FUSE 80A 690V aR DIN 000 HSDNH,,655,10
170M1567D,FUSE 100A 690V aR DIN 000 HSDNH,,665,10
170M1568D,FUSE 125A 690V aR DIN 000 HSDNH,,680,10
170M1569D,FUSE 160A 690V aR DIN 000 HSDNH,,695,10
170M1570D,FUSE 200A 690V aR DIN 000 HSDNH,,715,10
170M1571D,FUSE 250A 690V aR DIN 000 HSDNH,,840,10
170M1572D,FUSE 315A 690V aR DIN 00 HSDNH,,910,6
170M1851,FUSE 200A 1000V 000FN/90 AR UR,,4855,3
170M2106,FUSE 80A 1200VDC 1C/A116 SST AR,,9510,3
170M2608,FUSE 25A 690V 00/80 GR,,1365,6
170M2609,FUSE 32A 690V 00/80 GR,,1365,6
170M2610,FUSE 40A 690V 00/80 GR,,1365,6
170M2611,FUSE 50A 690V 00/80 GR,,1365,6
170M2612,FUSE 63A 690V 00/80 GR,,1365,6
170M2613,FUSE 80A 690V 00/80 GR,,1365,6
170M2614,FUSE 100A 690V 00/80 AR UR,,1380,6
170M2615,FUSE 125A 690V 00/80 AR UR,,1405,6
170M2616,FUSE 160A 690V 00/80 AR UR,,1470,6
170M2617,FUSE 200A 690V 00/80 AR UR,,1490,6
170M2618,FUSE 250A 690V 00/80 AR UR,,1500,6
170M2619,FUSE 315A 690V 00/80 AR UR,,1500,6
170M2620,FUSE 350A 690V 00/80 AR UR,,1515,6
170M2621,FUSE 400A 690V 00/80 AR UR,,1535,6
170M2658,FUSE 25A 690V 00TN/80 GR,,1325,6
170M2659,FUSE 32A 690V 00TN/80 GR,,1325,6
170M2660,FUSE 40A 690V 00TN/80 GR,,1325,6
170M2661,FUSE 50A 690V 00TN/80 GR,,1325,6
170M2662,FUSE 63A 690V 00TN/80 GR,,1325,6
170M2663,FUSE 80A 690V 00TN/80 GR,,1325,6
170M2664,FUSE 100A 690V 00TN/80 AR UR,,1325,6
170M2665,FUSE 125A 690V 00TN/80 AR UR,,1345,6
170M2666,FUSE 160A 690V 00TN/80 AR UR,,1345,6
170M2667,FUSE 200A 690V 00TN/80 AR UR,,1345,6
170M2668,FUSE 250A 690V 00TN/80 AR UR,,1510,6
170M2669,FUSE 315A 690V 00TN/80 AR UR,,1570,6
170M2670,FUSE 350A 690V 00TN/80 AR UR,,1570,6
170M2671,FUSE 400A 690V 00TN/80 AR UR,,1605,6
170M2673,FUSE 20A 1000V DIN 00 AR,,1645,6
170M2674,FUSE 25A 1000V DIN 00 AR,,1685,6
170M2675,FUSE 32A 1000V DIN 00 AR,,1695,6
170M2676,FUSE 35A 1000V DIN 00 AR,,1710,6
170M2677,FUSE 40A 1000V DIN 00 AR,,1780,6
170M2678,FUSE 50A 1000V DIN 00 AR,,1790,6
170M2679,FUSE 63A 1000V DIN 00 AR,,1850,6
170M2680,FUSE 80A 1000V DIN 00 AR,,1925,6
170M2681,FUSE 100A 1000V DIN 00 AR,,2050,6
170M2682,FUSE 125A 1000V DIN 00 AR,,2070,6
170M2683,FUSE 160A 1000V DIN 00 AR,,2350,6
170M2684,FUSE 200A 900V DIN 00 AR,,2435,6
170M2685,FUSE 225A 900V DIN 00 AR,,2475,6
170M2690,FUSE 10A 1000V DIN 00 AR,,1585,6
170M2691,FUSE 10A 690V DIN 00 GR,,1600,6
170M2692,FUSE 16A 690V DIN 00 GR,,1600,6
170M2693,FUSE 20A 690V DIN 00 GR,,1600,6
170M2694,FUSE 25A 690V DIN 00 GR,,1615,6
170M2695,FUSE 32A 690V DIN 00 GR,,1615,6
170M2696,FUSE 40A 690V DIN 00 GR,,1675,6
170M2697,FUSE 50A 690V DIN 00 GR,,1720,6
170M2698,FUSE 63A 690V DIN 00 GR,,1720,6
170M2699,FUSE 80A 690V DIN 00 GR,,1585,6
170M2700,FUSE 100A 690V DIN 00 GR,,1585,6
170M2701,FUSE 125A 690V DIN 00 GR,,1735,6
170M2702,FUSE 160A 690V DIN 00 GR,,1795,6
170M2708,FUSE 25A 690V 00BN/60 GR,,2055,6
170M2709,FUSE 32A 690V 00BN/60 GR,,2075,5
170M2717,FUSE 200A 690V 00BN/60 AR,,2650,5
170M2721,FUSE 400A 690V 00BN/60 AR,,3075,5
170M2763,FUSE 80A 690V 00BTN/60 GR,,3680,5
170M2765,FUSE 125A 690V 00BTN/60 AR,,1740,5
170M2766,FUSE 160A 690V 00BTN/60 AR,,1880,5
170M2767,FUSE 200A 690V 00BTN/60 AR,,1880,5
170M2768,FUSE 250A 690V 00BTN/60 AR,,2010,5
170M2769,FUSE 315A 690V 00BTN/60 AR,,2125,5
170M2771,FUSE 400A 690V 00BTN/60 AR,,2290,5
170M2819,FUSE 315A 690V 00SU/80 AR,,790,6
170M3011,FUSE 80A 690V 1*/80 AR UC,,1695,6
170M3013,FUSE 125A 690V 1*/80 AR UC,,1730,6
170M3014,FUSE 160A 690V 1*/80 AR UC,,1760,6
170M3015,FUSE 200A 690V 1*/80 AR UC,,1790,6
170M3017,FUSE 315A 690V 1*/80 AR UC,,1905,6
170M3018,FUSE 350A 690V 1*/80 AR UC,,1945,6
170M3019,FUSE 400A 690V 1*/80 AR UC,,2020,6
170M3020,FUSE 450A 690V 1*/80 AR UC,,2085,6
170M3021,FUSE 500A 690V 1*/80 AR UC,,2135,6
170M3114,FUSE 160A 690V 1*KN/80 AR UC,,1950,6
170M3115,FUSE 200A 690V 1*KN/80 AR UC,,1980,6
170M3116,FUSE 250A 690V 1*KN/80 AR UC,,2035,6
170M3118,FUSE 350A 690V 1*KN/80 AR UC,,2325,6
170M3142,FUSE 125A 1250V 1*/110 AR CU,,3335,6
170M3144,FUSE 200A 1250V 1*/110 AR CU,,3480,6
170M3145,FUSE 250A 1250V 1*/110 AR CU,,3590,6
170M3146,FUSE 315A 1250V 1*/110 AR CU,,3690,6
170M3163,FUSE 125A 690V 1*/110 AR UC,,2035,6
170M3166,FUSE 250A 690V 1*/110 AR UC,,2850,6
170M3195,FUSE 250A 1250V 1*TN/110 AR CU,,3670,6
170M3214,FUSE 160A 690V 1*TN/110 AR UC,,2100,6
170M3215,FUSE 200A 690V 1*TN/110 AR UC,,2100,6
170M3216,FUSE 250A 690V 1*TN/110 AR UC,,2100,6
170M3220,FUSE 450A 690V 1*TN/110 AR UC,,2520,6
170M3221,FUSE 500A 690V 1*TN/110 AR UC,,2520,6
170M3222,FUSE 550A 690V 1*TN/110 AR UC,,2520,6
170M3223,FUSE 630A 690V 1*TN/110 AR UC,,2520,6
170M3238,FUSE 50A 1250V 1*KN/110 AR CU,,3555,6
170M3239,FUSE 63A 1250V 1*KN/110 AR CU,,3570,6
170M3244,FUSE 200A 1250V 1*KN/110 AR CU,,3765,6
170M3263,FUSE 125A 690V 1*KN/110 AR UC,,2755,6
170M3271,FUSE 500A 690V 1*KN/110 AR UC,,2695,6
170M3273,FUSE 630A 690V 1*KN/110 AR UC,,2800,6
170M3292,FUSE 550A 690V 1*KW/110 AR CU,,2940,6
170M3361,FUSE 80A 690V 1*EK/76 AR UC,,1875,3
170M3362,FUSE 100A 690V 1*EK/76 AR UC,,1875,3
170M3363,FUSE 125A 690V 1*EK/76 AR UC,,1875,3
170M3364,FUSE 160A 690V 1*EK/76 AR UC,,1875,3
170M3365,FUSE 200A 690V 1*EK/76 AR UC,,1875,3
170M3366,FUSE 250A 690V 1*EK/76 AR UC,,1875,3
170M3367,FUSE 315A 690V 1*EK/76 AR UC,,1875,3
170M3388,FUSE 50A 1250V 1*BKN/75 AR CU,,3645,4
170M3391,FUSE 100A 1250V 1*BKN/75 AR CU,,3725,2
170M3392,FUSE 125A 1250V 1*BKN/75 AR CU,,3755,2
170M3393,FUSE 160A 1250V 1*BKN/75 AR CU,,3755,2
170M3394,FUSE 200A 1250V 1*BKN/75 AR CU,,3885,4
170M3395,FUSE 250A 1250V 1*BKN/75 AR CU,,3925,4
170M3396,FUSE 315A 1250V 1*BKN/75 AR CU,,4440,4
170M3397,FUSE 350A 1250V 1*BKN/75 AR CU,,4850,4
170M3417,FUSE 315A 690V 1*BN/50 AR UC,,2270,6
170M3418,FUSE 350A 690V 1*BN/50 AR UC,,2270,6
170M3423,FUSE 630A 690V 1*BN/50 AR UC,,2270,6
170M3440,FUSE 80A 1250V 1*BKN/80 AR CU,,3755,3
170M3446,FUSE 315A 1250V 1*BKN/80 AR CU,,4545,3
170M3448,FUSE 400A 1250V 1*BKN/80 AR CU,,8665,1
170M3464,FUSE 160A 690V 1*BKN/50 AR UC,,2415,6
170M3465,FUSE 200A 690V 1 BKN 50 AR UC,,2415,6
170M3466,FUSE 250A 690V 1*BKN/50 AR UC,,2365,6
170M3473,FUSE 630A 690V 1*BKN/50 AR UC,,2730,6
170M3572,FUSE 550A 690V 1*GKN/50 AR UC,,3630,6
170M3619,FUSE 400A 690V 1*FU/78 AR UC,,2550,6
170M3623,FUSE 630A 690V 1*FU/78 AR UC,,2440,6
170M3667,FUSE 315A 690V 1*FKE/78 AR UC,,2770,6
170M3672,FUSE 550A 690V 1*FKE/78 AR UC,,3730,6
170M3690,FUSE 80A 1250V 1*FU/115 AR CU,,3295,2
170M3694,FUSE 200A 1250V 1*FU/115 AR CU,,3450,2
170M3696,FUSE 315A 1250V 1*FU/115 AR CU,,4540,2
170M3716,FUSE 250A 690V 1*FU/115 AR UC,,2615,2
170M3741,FUSE 100A 1250V 1*FKE/115AR CU,,4210,2
170M3808D,FUSE 40A 690V aR DIN 1 HSDNH,,1560,6
170M3809D,FUSE 50A 690V aR DIN 1 HSDNH,,1575,6
170M3810D,FUSE 63A 690V aR DIN 1 HSDNH,,1580,6
170M3811D,FUSE 80A 690V aR DIN 1 HSDNH,,1690,6
170M3812D,FUSE 100A 690V aR DIN 1 HSDNH,,1715,6
170M3813D,FUSE 125A 690V aR DIN 1 HSDNH,,1725,6
170M3814D,FUSE 160A 690V aR DIN 1 HSDNH,,1700,6
170M3815D,FUSE 200A 690V aR DIN 1 HSDNH,,1700,6
170M3816D,FUSE 250A 690V aR DIN 1 HSDNH,,1735,6
170M3817D,FUSE 315A 690V aR DIN 1 HSDNH,,1800,6
170M3818D,FUSE 350A 690V aR DIN 1 HSDNH,,1840,6
170M3819D,FUSE 400A 690V aR DIN 1 HSDNH,,1915,6
170M3904,FUSE 200A 690V 1*STN/110 AR,,3150,6
170M3908,FUSE 400A 690V 1*STN/110 AR,,3150,6
170M4013,FUSE 450A 690V 1/80 AR UC,,4745,3
170M4016,FUSE 630A 690V 1/80 AR UC,,4550,3
170M4017,FUSE 700A 690V 1/80 AR UC,,4550,3
170M4059,FUSE 250A 690V 1TN/80 AR UC,,3115,3
170M4117,FUSE 700A 690V 1KN/80 AR UC,,3885,3
170M4118,FUSE 800A 690V 1KN/80 AR UC,,4175,3
170M4134,FUSE 800A 690V 1KW/110 AR,,4675,3
170M4141,FUSE 315A 1250V 1/110 AR CU,,3750,3
170M4145,FUSE 500A 1250V 1/110 AR CU,,6490,3
170M4162,FUSE 400A 690V 1/110 AR UC,,3020,3
170M4190,FUSE 250A 1250V 1TN/110 AR CU,,2970,3
170M4192,FUSE 350A 1250V 1TN/110 AR CU,,3130,3
170M4193,FUSE 400A 1250V 1TN/110 AR CU,,3435,3
170M4195,FUSE 500A 1250V 1TN/110 AR CU,,4595,3
170M4212,FUSE 400A 690V 1TN/110 AR UC,,2520,3
170M4213,FUSE 450A 690V 1TN/110 AR UC,,2730,3
170M4214,FUSE 500A 690V 1TN/110 AR UC,,2940,3
170M4216,FUSE 630A 690V 1TN/110 AR UC,,2940,3
170M4218,FUSE 800A 690V 1TN/110 AR UC,,3225,3
170M4240,FUSE 250A 1250V 1KN/110 AR CU,,4880,3
170M4241,FUSE 315A 1250V 1KN/110 AR CU,,5030,3
170M4244,FUSE 450A 1250V 1KN/110 AR CU,,6175,3
170M4245,FUSE 500A 1250V 1KN/110 AR CU,,6550,3
170M4246,FUSE 550A 1250V 1KN/110 AR CU,,7155,3
170M4247,FUSE 630A 1100V 1KN/110 AR,,7285,3
170M4260,FUSE 315A 690V 1KN/110 AR UC,,3570,3
170M4264,FUSE 500A 690V 1KN/110 AR UC,,3570,3
170M4267,FUSE 700A 690V 1KN/110 AR UC,,3940,3
170M4389,FUSE 200A 1250V 1BKN/75 AR CU,,2950,2
170M4390,FUSE 250A 1250V 1BKN/75 AR CU,,3035,2
170M4391,FUSE 315A 1250V 1BKN/75 AR CU,,3035,2
170M4392,FUSE 350A 1250V 1BKN/75 AR CU,,3035,2
170M4393,FUSE 400A 1250V 1BKN/75 AR CU,,3060,2
170M4394,FUSE 450A 1250V 1BKN/75 AR CU,,3175,2
170M4395,FUSE 500A 1100V 1BKN/75 AR,,6220,2
170M4411,FUSE 350A 690V 1BN/50 AR UC,,2730,3
170M4413,FUSE 450A 690V 1BN/50 AR UC,,2940,3
170M4415,FUSE 550A 690V 1BN/50 AR UC,,3045,3
170M4416,FUSE 630A 690V 1BN/50 AR UC,,3395,3
170M4442,FUSE 350A 1250V 1BKN/80 AR CU,,4240,1
170M4462,FUSE 400A 690V 1BKN/50 AR UC,,2775,3
170M4463,FUSE 450A 690V 1BKN/50 AR UC,,2860,3
170M4464,FUSE 500A 690V 1BKN/50 AR UC,,2950,3
170M4465,FUSE 550A 690V 1BKN/50 AR UC,,3040,3
170M4466,FUSE 630A 690V 1BKN/50 AR UC,,3135,3
170M4467,FUSE 700A 690V 1BKN/50 AR UC,,3260,3
170M4468,FUSE 800A 690V 1BKN/50 AR UC,,3320,3
170M4563,FUSE 450A 690V 1GKN/50 AR UC,,3885,3
170M4567,FUSE 700A 690V 1GKN/50 AR UC,,4465,3
170M4694,FUSE 450A 1250V 1FU/115 AR CU,,7450,1
170M4695,FUSE 500A 1100V 1FU/115 AR,,7495,1
170M4700,FUSE 200A 1250V 1SHT AR CU,,3860,3
170M4743,FUSE 400A 1250V 1FKE/115 AR CU,,4800,1
170M4744,FUSE 450A 1250V 1FKE/115 AR CU,,5765,1
170M4764,FUSE 500A 690V 1FKE/115 AR UC,,4095,1
170M4770,FUSE 550A 690V 1STN/110 AR,,3895,3
170M4802,FUSE 20A 1000V 00/80 AR,,1800,6
170M4803,FUSE 25A 1000V 00/80 AR,,1805,6
170M4806,FUSE 40A 1000V 00/80 AR,,1840,6
170M4807,FUSE 50A 1000V 00/80 AR,,1855,6
170M4809,FUSE 80A 1000V 00/80 AR,,1935,6
170M4810,FUSE 100A 1000V 00/80 AR,,1975,6
170M4811,FUSE 125A 1000V 00/80 AR,,2035,6
170M4812,FUSE 160A 1000V 00/80 AR,,2095,6
170M4813,FUSE 200A 1000V 00/80 AR,,2190,6
170M4814,FUSE 250A 1000V 00/80 AR,,2260,6
170M4815,FUSE 315A 900V 00/80 AR,,2670,6
170M4822,FUSE 20A 1000V 00TN/80 AR,,1795,6
170M4823,FUSE 25A 1000V 00TN/80 AR,,1810,6
170M4824,FUSE 32A 1000V 00TN/80 AR,,1825,6
170M4825,FUSE 35A 1000V 00TN/80 AR,,1830,6
170M4826,FUSE 40A 1000V 00TN/80 AR,,1845,6
170M4827,FUSE 50A 1000V 00TN/80 AR,,1870,6
170M4828,FUSE 63A 1000V 00TN/80 AR,,1885,6
170M4829,FUSE 80A 1000V 00TN/80 AR,,1945,6
170M4830,FUSE 100A 1000V 00TN/80 AR,,2025,6
170M4831,FUSE 125A 1000V 00TN/80 AR,,2350,6
170M4832,FUSE 160A 1000V 00TN/80 AR,,2605,6
170M4833,FUSE 200A 1000V 00TN/80 AR,,2865,6
170M4834,FUSE 250A 1000V 00TN/80 AR,,3550,6
170M4863D,FUSE 450A 690V aR DIN 1 HSDNH,,1925,6
170M4864D,FUSE 500A 690V aR DIN 1 HSDNH,,2095,6
170M4865D,FUSE 550A 690V aR DIN 1 HSDNH,,2515,6
170M4866D,FUSE 630A 690V aR DIN 1 HSDNH,,2935,6
170M4867D,FUSE 700A 690V aR DIN 1 HSDNH,,2980,6
170M4958,FUSE 500A 1000V 1BKN/75 AR,,5705,2
170M5011,FUSE 550A 690V 2/80 AR UC,,3210,3
170M5012,FUSE 630A 690V 2/80 AR UC,,3245,3
170M5013,FUSE 700A 690V 2/80 AR UC,,3255,3
170M5018,FUSE 1250A 600V 2/80 AR UC,,4245,3
170M5140,FUSE 315A 1250V 2/110 AR CU,,5015,3
170M5142,FUSE 400A 1250V 2/110 AR CU,,5265,3
170M5143,FUSE 450A 1250V 2/110 AR CU,,5595,3
170M5144,FUSE 500A 1250V 2/110 AR CU,,5705,3
170M5145,FUSE 550A 1250V 2/110 AR CU,,5705,3
170M5146,FUSE 630A 1250V 2/110 AR CU,,6340,3
170M5147,FUSE 700A 1250V 2/110 AR CU,,6895,3
170M5148,FUSE 800A 1250V 2/110 AR CU,,7515,3
170M5188,FUSE 250A 1250V 2TN/110 AR CU,,5115,3
170M5190,FUSE 315A 1250V 2TN/110 AR CU,,5270,3
170M5193,FUSE 450A 1250V 2TN/110 AR CU,,5340,3
170M5194,FUSE 500A 1250V 2TN/110 AR CU,,5875,3
170M5195,FUSE 550A 1250V 2TN/110 AR CU,,6205,3
170M5196,FUSE 630A 1250V 2TN/110 AR CU,,6270,3
170M5197,FUSE 700A 1250V 2TN/110 AR CU,,6635,3
170M5198,FUSE 800A 1250V 2TN/110 AR CU,,7425,3
170M5213,FUSE 700A 690V 2TN/110 AR UC,,4280,3
170M5220,FUSE 700A 1250V 2SKN/210 AR,,4220,1
170M5238,FUSE 250A 1250V 2KN/110 AR CU,,4800,3
170M5239,FUSE 280A 1250V 2KN/110 AR,,4865,3
170M5240,FUSE 315A 1250V 2KN/110 AR CU,,4925,3
170M5242,FUSE 400A 1250V 2KN/110 AR CU,,5165,3
170M5243,FUSE 450A 1250V 2KN/110 AR CU,,5460,3
170M5244,FUSE 500A 1250V 2KN/110 AR CU,,5850,3
170M5245,FUSE 550A 1250V 2KN/110 AR CU,,5990,3
170M5246,FUSE 630A 1250V 2KN/110 AR CU,,6635,3
170M5247,FUSE 700A 1250V 2KN/110 AR CU,,6830,3
170M5248,FUSE 800A 1250V 2KN/110 AR CU,,6830,3
170M5250,FUSE 1000A 1100V 2KN/110 AR,,7460,3
170M5264,FUSE 800A 690V 2KN/110 AR UC,,5145,3
170M5269,FUSE 500A 1250V 2SKN/170 AR,,10455,2
170M5395,FUSE 550A 1250V 2BKN/75 AR CU,,5275,4
170M5396,FUSE 630A 1100V 2BKN/75 AR,,5395,4
170M5397,FUSE 700A 1000V 2BKN/75 AR,,5570,4
170M5398,FUSE 800A 1000V 2BKN/75 AR,,5615,4
170M5405,FUSE 450A 1250V 2SHT AR,,6300,3
170M5411,FUSE 550A 690V 2BN/50 AR UC,,3645,6
170M5413,FUSE 700A 690V 2BN/50 AR UC,,3755,6
170M5415,FUSE 900A 690V 2BN/50 AR UC,,5400,6
170M5416,FUSE 1000A 690V 2BN/50 AR UC,,5835,6
170M5440,FUSE 315A 1250V 2BKN/80 AR CU,,5340,2
170M5444,FUSE 500A 1250V 2BKN/80 AR,,5910,2
170M5446,FUSE 630A 1250V 2BKN/80 AR CU,,6455,2
170M5448,FUSE 800A 1000V 2BKN/80 AR,,4340,2
170M5452,FUSE 1400A 550V US 2GKN/50 AR,,4650,6
170M5466,FUSE 1000A 690V 2BKN/50 AR UC,,5105,6
170M5468,FUSE 1250A 600V 2BKN/65 AR UC,,5195,4
170M5497,FUSE 700A 1250V 2BKN/90 AR CU,,6290,2
170M5499,FUSE 900A 1100V 2BKN/90 AR CU,,6520,2
170M5500,FUSE 1000A 1100V 2BKN/90 AR,,6750,2
170M5558,FUSE 400A 690V 2GKN/50 AR UC,,3615,6
170M5559,FUSE 450A 690V 2GKN/50 AR UC,,3740,6
170M5560,FUSE 500A 690V 2GKN/50 AR UC,,4680,6
170M5564,FUSE 800A 690V 2GKN/50 AR UC,,5145,6
170M5566,FUSE 1000A 690V 2GKN/50 AR UC,,5480,6
170M5594,FUSE 500A 1250V 2GKN/75 AR CU,,5970,4
170M5611,FUSE 550A 690V 2FU/90 AR UC,,3955,3
170M5613,FUSE 700A 690V 2FU/90 AR UC,,3990,3
170M5694,FUSE 500A 1250V 2FU/115 AR CU,,5640,3
170M5743,FUSE 450A 1250V 2FKE/115 AR CU,,5880,3
170M5744,FUSE 500A 1250V 2FKE/115 AR CU,,6720,3
170M5747,FUSE 700A 1100V 2FKE/115 AR,,8085,3
170M5763,FUSE 700A 690V 2FKE/115 AR UC,,4785,3
170M5766,FUSE 1000A 690V 2FKE/115 AR UC,,5325,3
170M5767,FUSE 1100A 600V 2FKE/115 AR UC,,5345,2
170M5805,FUSE 250A 690V DIN 2* AR,,2860,3
170M5807,FUSE 350A 690V DIN 2* AR,,3025,3
170M5808D,FUSE 400A 690V aR DIN 2 HSDNH,,2890,3
170M5809D,FUSE 450A 690V aR DIN 2 HSDNH,,2935,3
170M5810D,FUSE 500A 690V aR DIN 2 HSDNH,,3025,3
170M5811D,FUSE 550A 690V aR DIN 2 HSDNH,,3050,3
170M5812D,FUSE 630A 690V aR DIN 2 HSDNH,,3135,3
170M5813D,FUSE 700A 690V aR DIN 2 HSDNH,,3250,3
170M5814D,FUSE 800A 690V aR DIN 2 HSDNH,,3535,3
170M5816D,FUSE 1000A 690V aR DIN 2 HSDNH,,3960,3
170M5817D,FUSE 1100A 690V aR DIN 2 HSDNH,,4000,3
170M5820D,FUSE 900A 690V aR DIN 2 HSDNH,,4005,3
170M5952,FUSE 250A 1000V 2BKN/75 AR UR,,3220,4
170M5953,FUSE 315A 1000V 2BKN/75 AR UR,,4030,4
170M5956,FUSE 450A 1000V 2BKN/75 AR UR,,4895,4
170M5957,FUSE 500A 1000V 2BKN/75 AR UR,,5055,4
170M5959,FUSE 630A 1000V 2BKN/75 AR UR,,5690,4
170M5960,FUSE 700A 1000V 2BKN/75 AR UR,,5760,4
170M5961,FUSE 800A 1000V 2BKN/75 AR UR,,5090,4
170M5966,FUSE 250A 1000V 2KN/110 AR UR,,3960,3
170M5969,FUSE 400A 1000V 2KN/110 AR UR,,4400,3
170M5970,FUSE 450A 1000V 2KN/110 AR UR,,4330,3
170M5971,FUSE 500A 1000V 2KN/110 AR UR,,4455,3
170M5972,FUSE 550A 1000V 2KN/110 AR UR,,4690,3
170M5973,FUSE 630A 1000V 2KN/110 AR UR,,4690,3
170M5974,FUSE 700A 1000V 2KN/110 AR UR,,4690,3
170M5975,FUSE 800A 1000V 2KN/110 AR UR,,4730,3
170M5981,FUSE 250A 1000V 2TN/110 AR UR,,3870,3
170M5982,FUSE 315A 1000V 2TN/110 AR UR,,3985,3
170M5983,FUSE 350A 1000V 2TN/110 AR UR,,4145,3
170M5984,FUSE 400A 1000V 2TN/110 AR UR,,4210,3
170M5985,FUSE 450A 1000V 2TN/110 AR UR,,4295,3
